"Deployment ID","deployment","Site Number","OG Alternate","Quadrant","Organization","Year","Location","Public Latitude","Public Longitude","Start date","Start time","End date","End time","Camera Make and Model","Unit ID","Lure","Attractant_water","Attractant_linear features","Attractant_open areas"
"ABMI-W1607-CL-2018-02-17","ABMI-W1607-CL",1607,,"CL","ABMI",2018,"Wrentham",49.58,-112.23,2018-2-17 0:00:00,1899-12-30 11:04:34,2018-7-3 0:00:00,1899-12-30 2:17:57,"RECONYX_PC900",946,"No","Wet Margin Wetland","None","Pasture"
"ABMI-1607-NE-2018-02-16","ABMI-1607-NE",1607,,"NE","ABMI",2018,"Wrentham",49.58,-112.23,2018-2-16 0:00:00,1899-12-30 10:19:47,2018-6-18 0:00:00,1899-12-30 9:36:20,"RECONYX_PC900",713,"Yes","Marsh","None","Agriculture Field"
"ABMI-1607-SW-2018-02-16","ABMI-1607-SW",1607,,"SW","ABMI",2018,"Wrentham",49.58,-112.23,2018-2-16 0:00:00,1899-12-30 11:15:18,2018-5-30 0:00:00,1899-12-30 23:00:00,"RECONYX_PC900",316,"No","Marsh","None","Agriculture Field"
"ABMI-W1608-CL-2018-02-16","ABMI-W1608-CL",1608,,"CL","ABMI",2018,"Wrentham",49.50,-111.98,2018-2-16 0:00:00,1899-12-30 11:35:40,2018-7-3 0:00:00,1899-12-30 12:08:08,"RECONYX_PC900",583,"No","Wet Margin Wetland","Game Trail","Pasture"
"ABMI-1608-NE-2018-01-18","ABMI-1608-NE",1608,,"NE","ABMI",2018,"Wrentham",49.50,-111.98,2018-1-18 0:00:00,1899-12-30 11:23:01,2018-6-18 0:00:00,1899-12-30 13:42:05,"RECONYX_PC900",577,"Yes","None","None","Agriculture Field"
"ABMI-1608-SW-2018-01-18","ABMI-1608-SW",1608,,"SW","ABMI",2018,"Wrentham",49.50,-111.98,2018-1-18 0:00:00,1899-12-30 10:13:46,2018-6-18 0:00:00,1899-12-30 17:38:20,"RECONYX_PC900",676,"No","Marsh","None","Agriculture Field"
"ABMI-W1609-CL-2017-02-15","ABMI-W1609-CL",1609,,"CL","ABMI",2018,"Foremost",49.44,-111.69,2017-2-15 0:00:00,1899-12-30 13:34:54,2017-5-29 0:00:00,1899-12-30 21:00:00,"RECONYX_PC900",218,"No","Wet Margin Wetland","None","None"
"ABMI-1609-NE-VNA","ABMI-1609-NE",1609,,"NE","ABMI",2018,"Foremost",49.44,-111.69,,,,,"RECONYX_PC900",,"Yes","DNC","DNC","DNC"
"ABMI-1609-SW-2018-01-19","ABMI-1609-SW",1609,,"SW","ABMI",2018,"Foremost",49.44,-111.69,2018-1-19 0:00:00,1899-12-30 10:49:57,2018-6-19 0:00:00,1899-12-30 10:53:41,"RECONYX_PC900",265,"No","Marsh","None","Agriculture Field"
"ABMI-W1624-CCL-2018-02-15","ABMI-W1624-CCL",1624,,"CCL","ABMI",2018,"Warner",49.36,-112.33,2018-2-15 0:00:00,1899-12-30 17:36:31,2018-7-4 0:00:00,1899-12-30 14:55:25,"RECONYX_PC900",1033,"No","Wet Margin Wetland","None","Pasture"
"ABMI-1624-NE-2018-01-18","ABMI-1624-NE",1624,,"NE","ABMI",2018,"Warner",49.36,-112.33,2018-1-18 0:00:00,1899-12-30 14:24:50,2018-6-19 0:00:00,1899-12-30 15:03:02,"RECONYX_PC900",988,"Yes","DNC","None","Other Natural Funnel"
"ABMI-1624-SW-2018-01-18","ABMI-1624-SW",1624,,"SW","ABMI",2018,"Warner",49.36,-112.33,2018-1-18 0:00:00,1899-12-30 15:49:14,2018-6-2 0:00:00,1899-12-30 21:41:16,"RECONYX_PC900",807,"No","None","None","Pasture"
"ABMI-W1625-CCL-2018-02-16","ABMI-W1625-CCL",1625,,"CCL","ABMI",2018,"Warner",49.35,-112.03,2018-2-16 0:00:00,1899-12-30 17:00:00,2018-7-5 0:00:00,1899-12-30 9:22:40,"RECONYX_PC900",541,"No","Wet Margin Wetland","Game Trail","Pasture"
"ABMI-1625-NE-2018-01-18","ABMI-1625-NE",1625,,"NE","ABMI",2018,"Warner",49.35,-112.03,2018-1-18 0:00:00,1899-12-30 18:22:13,2018-6-20 0:00:00,1899-12-30 10:17:46,"RECONYX_PC900",348,"Yes","None","None","Agriculture Field"
"ABMI-1625-SW-2018-01-18","ABMI-1625-SW",1625,,"SW","ABMI",2018,"Warner",49.35,-112.03,2018-1-18 0:00:00,1899-12-30 17:35:30,2018-6-20 0:00:00,1899-12-30 11:09:27,"RECONYX_PC900",1015,"No","None","None","Agriculture Field"
"ABMI-W1626-CCL-2018-02-16","ABMI-W1626-CCL",1626,,"CCL","ABMI",2018,"Milk River",49.32,-111.80,2018-2-16 0:00:00,1899-12-30 15:05:20,2018-7-7 0:00:00,1899-12-30 13:37:03,"RECONYX_PC900",1023,"No","Marsh","None","None"
"ABMI-1626-NE-2018-01-19","ABMI-1626-NE",1626,,"NE","ABMI",2018,"Milk River",49.32,-111.80,2018-1-19 0:00:00,1899-12-30 13:55:13,2018-6-20 0:00:00,1899-12-30 12:35:45,"RECONYX_PC900",821,"Yes","Marsh","None","Agriculture Field"
"ABMI-1626-SW-2018-01-25","ABMI-1626-SW",1626,,"SW","ABMI",2018,"Milk River",49.32,-111.80,2018-1-25 0:00:00,1899-12-30 12:25:32,2018-6-20 0:00:00,1899-12-30 14:18:03,"RECONYX_PC900",139,"No","None","None","Agriculture Field"
"ABMI-W1641-CCL-2018-02-14","ABMI-W1641-CCL",1641,,"CCL","ABMI",2018,"Warner",49.20,-112.40,2018-2-14 0:00:00,1899-12-30 12:25:38,2018-7-6 0:00:00,1899-12-30 9:51:01,"RECONYX_PC900",538,"No","Wet Margin Wetland","Game Trail","Pasture"
"ABMI-1641-NE-2018-02-14","ABMI-1641-NE",1641,,"NE","ABMI",2018,"Warner",49.20,-112.40,2018-2-14 0:00:00,1899-12-30 13:18:52,2018-6-22 0:00:00,1899-12-30 11:19:40,"RECONYX_PC900",711,"Yes","None","None","Pasture"
"ABMI-1641-SW-VNA","ABMI-1641-SW",1641,,"SW","ABMI",2018,"Warner",49.20,-112.40,,,,,"RECONYX_PC900",78,"No","None","None","Pasture"
"ABMI-W1642-CL-2018-02-15","ABMI-W1642-CL",1642,,"CL","ABMI",2018,"Milk River",49.17,-112.10,2018-2-15 0:00:00,1899-12-30 15:43:53,2018-7-5 0:00:00,1899-12-30 12:09:27,"RECONYX_PC900",630,"No","Marsh","Game Trail","None"
"ABMI-1642-NE-2018-01-25","ABMI-1642-NE",1642,,"NE","ABMI",2018,"Milk River",49.17,-112.10,2018-1-25 0:00:00,1899-12-30 17:16:32,2018-2-5 0:00:00,1899-12-30 15:00:00,"RECONYX_PC900",23,"Yes","None","None","Agriculture Field"
"ABMI-1642-SW-2018-01-25","ABMI-1642-SW",1642,,"SW","ABMI",2018,"Milk River",49.17,-112.10,2018-1-25 0:00:00,1899-12-30 16:22:58,2018-6-21 0:00:00,1899-12-30 10:54:57,"RECONYX_PC900",145,"No","None","None","Agriculture Field"
"ABMI-W1643-CCL-2018-02-15","ABMI-W1643-CCL",1643,,"CCL","ABMI",2018,"Coutts",49.12,-111.84,2018-2-15 0:00:00,1899-12-30 14:10:08,2018-6-13 0:00:00,1899-12-30 3:00:00,"RECONYX_PC900",441,"No","Water","None","None"
"ABMI-1643-NE-2018-01-26","ABMI-1643-NE",1643,,"NE","ABMI",2018,"Coutts",49.12,-111.84,2018-1-26 0:00:00,1899-12-30 1:27:33,2018-6-22 0:00:00,1899-12-30 1:30:27,"RECONYX_PC900",761,"Yes","None","None","Agriculture Field"
"ABMI-1643-SW-2018-01-25","ABMI-1643-SW",1643,,"SW","ABMI",2018,"Coutts",49.12,-111.84,2018-1-25 0:00:00,1899-12-30 14:40:55,2018-6-21 0:00:00,1899-12-30 13:57:24,"RECONYX_PC900",173,"No","None","None","Agriculture Field"
"ABMI-1648-NE-2017-10-27","ABMI-1648-NE",1648,,"NE","ABMI",2018,"Waterton Park",49.22,-114.02,2017-10-27 0:00:00,1899-12-30 12:16:43,2018-7-2 0:00:00,1899-12-30 17:57:33,"RECONYX_PC900",738,"Yes","None","None","None"
"ABMI-1648-NW-2017-10-27","ABMI-1648-NW",1648,,"NW","ABMI",2018,"Waterton Park",49.22,-114.02,2017-10-27 0:00:00,1899-12-30 11:31:28,2018-7-2 0:00:00,1899-12-30 12:58:37,"RECONYX_PC900",90,"No","None","None","None"
"ABMI-1648-SE-2017-10-27","ABMI-1648-SE",1648,,"SE","ABMI",2018,"Waterton Park",49.22,-114.02,2017-10-27 0:00:00,1899-12-30 14:34:32,2018-7-2 0:00:00,1899-12-30 15:44:33,"RECONYX_PC900",300,"No","None","None","None"
"ABMI-1648-SW-VNA","ABMI-1648-SW",1648,,"SW","ABMI",2018,"Waterton Park",49.22,-114.02,,,,,"RECONYX_PC900",,"VNA","VNA","VNA","VNA"
"ABMI-1649-NE-2017-10-28","ABMI-1649-NE",1649,,"NE","ABMI",2018,"Mountain View",49.19,-113.80,2017-10-28 0:00:00,1899-12-30 9:25:19,2018-7-3 0:00:00,1899-12-30 11:45:58,"RECONYX_PC900",778,"Yes","Marsh","None","Pasture"
"ABMI-1649-NW-2017-10-28","ABMI-1649-NW",1649,,"NW","ABMI",2018,"Mountain View",49.19,-113.80,2017-10-28 0:00:00,1899-12-30 10:04:40,2018-7-3 0:00:00,1899-12-30 13:03:05,"RECONYX_PC900",,"No","None","None","Pasture"
"ABMI-1649-SE-2017-10-28","ABMI-1649-SE",1649,,"SE","ABMI",2018,"Mountain View",49.19,-113.80,2017-10-28 0:00:00,1899-12-30 11:19:28,2018-7-6 0:00:00,1899-12-30 14:51:34,"RECONYX_PC900",,"No","None","None","Pasture"
"ABMI-1649-SW-2017-10-28","ABMI-1649-SW",1649,,"SW","ABMI",2018,"Mountain View",49.19,-113.80,2017-10-28 0:00:00,1899-12-30 12:08:49,2018-6-27 0:00:00,1899-12-30 3:00:00,"RECONYX_PC900",,"Yes","None","None","Pasture"
"ABMI-1650-NE-2017-10-28","ABMI-1650-NE",1650,,"NE","ABMI",2018,"Mountain View",49.16,-113.45,2017-10-28 0:00:00,1899-12-30 16:10:49,2018-7-1 0:00:00,1899-12-30 16:17:00,"RECONYX_PC900",,"Yes","None","None","Pasture"
"ABMI-1650-NW-2017-10-28","ABMI-1650-NW",1650,,"NW","ABMI",2018,"Mountain View",49.16,-113.45,2017-10-28 0:00:00,1899-12-30 15:34:12,2018-5-24 0:00:00,1899-12-30 5:37:43,"RECONYX_PC900",,"No","None","None","Pasture"
"ABMI-1650-SE-2017-10-28","ABMI-1650-SE",1650,,"SE","ABMI",2018,"Mountain View",49.16,-113.45,2017-10-28 0:00:00,1899-12-30 14:19:10,2018-7-4 0:00:00,1899-12-30 11:54:31,"RECONYX_PC900",,"No","None","None","Pasture"
"ABMI-1650-SW-2017-10-28","ABMI-1650-SW",1650,,"SW","ABMI",2018,"Mountain View",49.16,-113.45,2017-10-28 0:00:00,1899-12-30 15:00:29,2018-7-4 0:00:00,1899-12-30 10:53:26,"RECONYX_PC900",,"Yes","None","None","Pasture"
"ABMI-1656-NE-VNA","ABMI-1656-NE",1656,,"NE","ABMI",2018,"Waterton Park",48.99,-113.82,,,,,"RECONYX_PC900",748,"Yes","None","None","Ravine Edge"
"ABMI-1656-NW-VNA","ABMI-1656-NW",1656,,"NW","ABMI",2018,"Waterton Park",48.99,-113.82,,,,,"RECONYX_PC900",,"VNA","VNA","VNA","VNA"
"ABMI-1656-SE-2017-10-26","ABMI-1656-SE",1656,,"SE","ABMI",2018,"Waterton Park",48.99,-113.82,2017-10-26 0:00:00,1899-12-30 12:40:24,2018-7-5 0:00:00,1899-12-30 12:02:12,"RECONYX_PC900",839,"No","None","Game Trail","Ravine Edge"
"ABMI-1656-SW-2017-10-26","ABMI-1656-SW",1656,,"SW","ABMI",2018,"Waterton Park",48.99,-113.82,2017-10-26 0:00:00,1899-12-30 14:00:13,2018-7-5 0:00:00,1899-12-30 10:28:11,"RECONYX_PC900",631,"Yes","None","None","Ravine Edge"
"ABMI-187-NE-2018-04-13","ABMI-187-NE",187,,"NE","ABMI",2018,"Habay",59.02,-118.88,2018-4-13 0:00:00,1899-12-30 13:04:36,2018-8-2 0:00:00,1899-12-30 21:02:12,"RECONYX_PC900",465,"No","None","Pipeline","Clearing"
"ABMI-187-NW-2018-04-13","ABMI-187-NW",187,,"NW","ABMI",2018,"Habay",59.02,-118.88,2018-4-13 0:00:00,1899-12-30 15:35:00,2018-8-2 0:00:00,1899-12-30 19:46:19,"RECONYX_PC900",1095,"No","None","Seismic Line","None"
"ABMI-187-SE-2018-04-13","ABMI-187-SE",187,,"SE","ABMI",2018,"Habay",59.02,-118.88,2018-4-13 0:00:00,1899-12-30 14:56:22,2018-8-2 0:00:00,1899-12-30 20:17:24,"RECONYX_PC900",421,"No","None","None","Clearing"
"ABMI-187-SW-2018-04-13","ABMI-187-SW",187,,"SW","ABMI",2018,"Habay",59.02,-118.88,2018-4-13 0:00:00,1899-12-30 13:34:33,2018-8-2 0:00:00,1899-12-30 20:22:13,"RECONYX_PC900",1087,"No","None","None","None"
"ABMI-W19-CCL-2017-11-29","ABMI-W19-CCL",19,,"CCL","ABMI",2018,"Fort Chipewyan",59.60,-110.41,2017-11-29 0:00:00,1899-12-30 11:09:47,2018-8-4 0:00:00,1899-12-30 13:35:53,"RECONYX_PC900",578,"No","Wet Margin Wetland","None","None"
"ABMI-19-NE-2017-11-29","ABMI-19-NE",19,,"NE","ABMI",2018,"Fort Chipewyan",59.60,-110.41,2017-11-29 0:00:00,1899-12-30 11:07:38,2018-8-4 0:00:00,1899-12-30 15:20:49,"RECONYX_PC900",670,"No","None","None","Natural Burn"
"ABMI-19-SW-2017-11-29","ABMI-19-SW",19,,"SW","ABMI",2018,"Fort Chipewyan",59.60,-110.41,2017-11-29 0:00:00,1899-12-30 11:49:30,2018-8-4 0:00:00,1899-12-30 13:46:43,"RECONYX_PC900",779,"Yes","None","None","Natural Burn"
"ABMI-W20-CL-2017-11-29","ABMI-W20-CL",20,,"CL","ABMI",2018,"Fort Chipewyan",59.61,-110.12,2017-11-29 0:00:00,1899-12-30 12:59:22,2018-8-5 0:00:00,1899-12-30 13:36:43,"RECONYX_PC900",708,"No","Water","None","None"
"ABMI-W213-CL-2017-12-01","ABMI-W213-CL",213,,"CL","ABMI",2018,"Fort Chipewyan",58.28,-110.05,2017-12-1 0:00:00,1899-12-30 11:03:20,2018-8-7 0:00:00,1899-12-30 12:03:34,"RECONYX_PC900",116,"No","Wet Margin Wetland","None","None"
"ABMI-213-NE-2017-12-01","ABMI-213-NE",213,,"NE","ABMI",2018,"Fort Chipewyan",58.28,-110.05,2017-12-1 0:00:00,1899-12-30 9:41:19,2018-8-7 0:00:00,1899-12-30 7:56:11,"RECONYX_PC900",72,"No","None","None","None"
"ABMI-213-SW-2017-12-01","ABMI-213-SW",213,,"SW","ABMI",2018,"Fort Chipewyan",58.28,-110.05,2017-12-1 0:00:00,1899-12-30 10:21:56,2018-8-7 0:00:00,1899-12-30 10:28:28,"RECONYX_PC900",771,"Yes","None","None","None"
"ABMI-W237-CCL-2017-12-01","ABMI-W237-CCL",237,,"CCL","ABMI",2018,"Fort Chipewyan",58.34,-112.11,2017-12-1 0:00:00,1899-12-30 14:59:15,2018-8-6 0:00:00,1899-12-30 11:31:36,"RECONYX_PC900",345,"No","Wet Margin Wetland","Game Trail","None"
"ABMI-W238-CL-2017-12-01","ABMI-W238-CL",238,,"CL","ABMI",2018,"Fort Chipewyan",58.27,-111.74,2017-12-1 0:00:00,1899-12-30 14:28:00,2018-8-6 0:00:00,1899-12-30 9:00:32,"RECONYX_PC900",404,"No","Wet Margin Wetland","None","None"
"ABMI-238-NE-2017-12-01","ABMI-238-NE",238,,"NE","ABMI",2018,"Fort Chipewyan",58.27,-111.74,2017-12-1 0:00:00,1899-12-30 13:45:39,2018-8-6 0:00:00,1899-12-30 11:57:24,"RECONYX_PC900",780,"No","None","None","Other Natural Funnel"
"ABMI-238-SW-2017-12-01","ABMI-238-SW",238,,"SW","ABMI",2018,"Fort Chipewyan",58.27,-111.74,2017-12-1 0:00:00,1899-12-30 13:49:52,2018-7-17 0:00:00,1899-12-30 13:42:16,"RECONYX_PC900",161,"Yes","None","None","None"
"ABMI-W239-CCL-2017-12-01","ABMI-W239-CCL",239,,"CCL","ABMI",2018,"Fort Chipewyan",58.28,-111.37,2017-12-1 0:00:00,1899-12-30 12:53:05,2018-8-8 0:00:00,1899-12-30 14:57:51,"RECONYX_PC900",393,"No","Marsh","None","None"
"ABMI-239-NE-2017-12-01","ABMI-239-NE",239,,"NE","ABMI",2018,"Fort Chipewyan",58.28,-111.37,2017-12-1 0:00:00,1899-12-30 12:17:13,2018-8-8 0:00:00,1899-12-30 9:56:07,"RECONYX_PC900",167,"No","None","None","None"
"ABMI-239-SW-2017-12-01","ABMI-239-SW",239,,"SW","ABMI",2018,"Fort Chipewyan",58.28,-111.37,2017-12-1 0:00:00,1899-12-30 12:23:21,2018-8-8 0:00:00,1899-12-30 10:45:51,"RECONYX_PC900",964,"Yes","None","None","None"
"ABMI-W267-CCL-2017-12-01","ABMI-W267-CCL",267,,"CCL","ABMI",2018,"Fort Chipewyan",58.17,-112.18,2017-12-1 0:00:00,1899-12-30 15:41:18,2018-8-6 0:00:00,1899-12-30 13:36:50,"RECONYX_PC900",186,"No","Wet Margin Wetland","None","None"
"ABMI-267-NE-2017-12-03","ABMI-267-NE",267,,"NE","ABMI",2018,"Fort Chipewyan",58.17,-112.18,2017-12-3 0:00:00,1899-12-30 11:02:55,2018-8-6 0:00:00,1899-12-30 17:22:16,"RECONYX_PC900",52,"No","None","None","None"
"ABMI-267-SW-2017-12-03","ABMI-267-SW",267,,"SW","ABMI",2018,"Fort Chipewyan",58.17,-112.18,2017-12-3 0:00:00,1899-12-30 12:12:56,2018-8-6 0:00:00,1899-12-30 18:56:44,"RECONYX_PC900",455,"Yes","None","None","None"
"ABMI-W268-CL-2017-12-03","ABMI-W268-CL",268,,"CL","ABMI",2018,"Fort Chipewyan",58.14,-111.78,2017-12-3 0:00:00,1899-12-30 15:29:42,2018-8-7 0:00:00,1899-12-30 19:04:09,"RECONYX_PC900",409,"No","Marsh","None","None"
"ABMI-268-NE-2017-12-03","ABMI-268-NE",268,,"NE","ABMI",2018,"Fort Chipewyan",58.14,-111.78,2017-12-3 0:00:00,1899-12-30 14:47:32,2018-8-7 0:00:00,1899-12-30 16:14:03,"RECONYX_PC900",11,"No","Water","None","Other Natural Funnel"
"ABMI-268-SW-2017-12-03","ABMI-268-SW",268,,"SW","ABMI",2018,"Fort Chipewyan",58.14,-111.78,2017-12-3 0:00:00,1899-12-30 15:18:58,2018-8-7 0:00:00,1899-12-30 17:08:27,"RECONYX_PC900",178,"Yes","Water","Game Trail","None"
"ABMI-W269-CL-2017-12-04","ABMI-W269-CL",269,,"CL","ABMI",2018,"Fort Chipewyan",58.07,-111.46,2017-12-4 0:00:00,1899-12-30 15:57:27,2018-6-15 0:00:00,1899-12-30 16:11:11,"RECONYX_PC900",360,"No","Marsh","None","None"
"ABMI-269-NE-2017-12-04","ABMI-269-NE",269,,"NE","ABMI",2018,"Fort Chipewyan",58.07,-111.46,2017-12-4 0:00:00,1899-12-30 14:05:50,2018-8-8 0:00:00,1899-12-30 17:15:36,"RECONYX_PC900",925,"No","None","None","Other Natural Funnel"
"ABMI-269-SW-2017-12-04","ABMI-269-SW",269,,"SW","ABMI",2018,"Fort Chipewyan",58.07,-111.46,2017-12-4 0:00:00,1899-12-30 14:10:19,2018-8-8 0:00:00,1899-12-30 18:20:42,"RECONYX_PC900",648,"Yes","Swamp","None","None"
"ABMI-277-NE-2018-04-12","ABMI-277-NE",277,,"NE","ABMI",2018,"Assumption",58.52,-118.90,2018-4-12 0:00:00,1899-12-30 18:44:15,2018-8-3 0:00:00,1899-12-30 9:50:22,"RECONYX_PC900",1093,"No","None","None","None"
"ABMI-277-NW-2018-04-27","ABMI-277-NW",277,,"NW","ABMI",2018,"Assumption",58.52,-118.90,2018-4-27 0:00:00,1899-12-30 10:11:09,2018-8-3 0:00:00,1899-12-30 11:17:51,"RECONYX_PC900",381,"No","None","None","Clearing"
"ABMI-277-SE-2018-04-12","ABMI-277-SE",277,,"SE","ABMI",2018,"Assumption",58.52,-118.90,2018-4-12 0:00:00,1899-12-30 12:04:38,2018-8-3 0:00:00,1899-12-30 8:19:08,"RECONYX_PC900",1085,"No","None","None","Clearing"
"ABMI-277-SW-2018-04-12","ABMI-277-SW",277,,"SW","ABMI",2018,"Assumption",58.52,-118.90,2018-4-12 0:00:00,1899-12-30 14:28:45,2018-8-3 0:00:00,1899-12-30 9:43:57,"RECONYX_PC900",1094,"No","None","None","None"
"ABMI-W297-CL-2017-12-03","ABMI-W297-CL",297,,"CL","ABMI",2018,"Fort MacKay",57.94,-112.23,2017-12-3 0:00:00,1899-12-30 13:54:31,2018-8-7 0:00:00,1899-12-30 16:25:55,"RECONYX_PC900",197,"No","Water","None","None"
"ABMI-297-NE-2017-12-03","ABMI-297-NE",297,,"NE","ABMI",2018,"Fort MacKay",57.94,-112.23,2017-12-3 0:00:00,1899-12-30 11:32:56,2018-8-8 0:00:00,1899-12-30 7:32:42,"RECONYX_PC900",374,"No","None","Game Trail","Other Natural Funnel"
"ABMI-297-SW-2017-12-03","ABMI-297-SW",297,,"SW","ABMI",2018,"Fort MacKay",57.94,-112.23,2017-12-3 0:00:00,1899-12-30 12:35:03,2018-8-8 0:00:00,1899-12-30 8:31:45,"RECONYX_PC900",781,"Yes","None","None","None"
"ABMI-W298-CCL-2017-11-28","ABMI-W298-CCL",298,,"CCL","ABMI",2018,"Fort MacKay",57.97,-111.85,2017-11-28 0:00:00,1899-12-30 11:07:21,2018-8-6 0:00:00,1899-12-30 16:41:03,"RECONYX_PC900",269,"No","Wet Margin Wetland","Game Trail","None"
"ABMI-298-NE-2017-11-28","ABMI-298-NE",298,,"NE","ABMI",2018,"Fort MacKay",57.97,-111.85,2017-11-28 0:00:00,1899-12-30 12:27:21,2018-8-8 0:00:00,1899-12-30 12:25:19,"RECONYX_PC900",628,"No","None","None","None"
"ABMI-298-SW-2017-11-28","ABMI-298-SW",298,,"SW","ABMI",2018,"Fort MacKay",57.97,-111.85,2017-11-28 0:00:00,1899-12-30 13:31:07,2018-8-8 0:00:00,1899-12-30 11:25:33,"RECONYX_PC900",1027,"Yes","None","None","None"
"ABMI-W299-CCL-2017-11-28","ABMI-W299-CCL",299,,"CCL","ABMI",2018,"Fort MacKay",57.91,-111.57,2017-11-28 0:00:00,1899-12-30 15:07:14,2018-8-8 0:00:00,1899-12-30 9:33:22,"RECONYX_PC900",446,"No","Wet Margin Wetland","None","None"
"ABMI-299-NE-2017-11-28","ABMI-299-NE",299,,"NE","ABMI",2018,"Fort MacKay",57.91,-111.57,2017-11-28 0:00:00,1899-12-30 16:12:28,2018-8-8 0:00:00,1899-12-30 14:44:44,"RECONYX_PC900",983,"No","None","None","Natural Burn"
"ABMI-299-SW-2017-12-04","ABMI-299-SW",299,,"SW","ABMI",2018,"Fort MacKay",57.91,-111.57,2017-12-4 0:00:00,1899-12-30 15:06:24,2018-8-8 0:00:00,1899-12-30 15:55:55,"RECONYX_PC900",485,"Yes","None","None","Natural Burn"
"ABMI-320-NE-2017-10-01","ABMI-320-NE",320,,"NE","ABMI",2018,"Fox Lake",58.01,-114.32,2017-10-1 0:00:00,1899-12-30 11:16:00,2018-7-2 0:00:00,1899-12-30 18:10:36,"RECONYX_PC900",609,"Yes","None","None","None"
"ABMI-320-NW-2017-10-01","ABMI-320-NW",320,,"NW","ABMI",2018,"Fox Lake",58.01,-114.32,2017-10-1 0:00:00,1899-12-30 11:51:01,2018-7-3 0:00:00,1899-12-30 12:02:54,"RECONYX_PC900",977,"No","None","None","Natural Burn"
"ABMI-320-SE-2017-10-01","ABMI-320-SE",320,,"SE","ABMI",2018,"Fox Lake",58.01,-114.32,2017-10-1 0:00:00,1899-12-30 11:22:05,2018-7-3 0:00:00,1899-12-30 9:45:38,"RECONYX_PC900",395,"No","Swamp","None","None"
"ABMI-320-SW-2017-10-01","ABMI-320-SW",320,,"SW","ABMI",2018,"Fox Lake",58.01,-114.32,2017-10-1 0:00:00,1899-12-30 12:09:56,2018-7-3 0:00:00,1899-12-30 11:18:23,"RECONYX_PC900",521,"Yes","Marsh","None","Natural Burn"
"ABMI-321-NE-2017-09-28","ABMI-321-NE",321,,"NE","ABMI",2018,"Fox Lake",57.98,-113.92,2017-9-28 0:00:00,1899-12-30 16:08:57,2018-7-5 0:00:00,1899-12-30 10:33:17,"RECONYX_PC900",241,"Yes","None","None","None"
"ABMI-321-NW-2017-09-28","ABMI-321-NW",321,,"NW","ABMI",2018,"Fox Lake",57.98,-113.92,2017-9-28 0:00:00,1899-12-30 15:28:31,2018-7-5 0:00:00,1899-12-30 11:13:59,"RECONYX_PC900",922,"No","Beaver Dam","None","None"
"ABMI-321-SE-2017-09-28","ABMI-321-SE",321,,"SE","ABMI",2018,"Fox Lake",57.98,-113.92,2017-9-28 0:00:00,1899-12-30 15:55:01,2018-7-5 0:00:00,1899-12-30 9:54:26,"RECONYX_PC900",559,"No","None","None","None"
"ABMI-321-SW-2017-09-28","ABMI-321-SW",321,,"SW","ABMI",2018,"Fox Lake",57.98,-113.92,2017-9-28 0:00:00,1899-12-30 15:11:57,2018-7-4 0:00:00,1899-12-30 17:45:50,"RECONYX_PC900",517,"Yes","None","None","None"
"ABMI-322-NE-2017-09-28","ABMI-322-NE",322,,"NE","ABMI",2018,"Fox Lake",57.92,-113.57,2017-9-28 0:00:00,1899-12-30 12:58:12,2018-7-4 0:00:00,1899-12-30 13:18:20,"RECONYX_PC900",765,"Yes","None","None","None"
"ABMI-322-NW-2017-09-28","ABMI-322-NW",322,,"NW","ABMI",2018,"Fox Lake",57.92,-113.57,2017-9-28 0:00:00,1899-12-30 13:31:03,2017-12-6 0:00:00,1899-12-30 19:00:00,"RECONYX_PC900",183,"No","None","None","None"
"ABMI-322-SE-2017-09-28","ABMI-322-SE",322,,"SE","ABMI",2018,"Fox Lake",57.92,-113.57,2017-9-28 0:00:00,1899-12-30 13:10:44,2018-7-4 0:00:00,1899-12-30 12:43:33,"RECONYX_PC900",426,"No","None","None","None"
"ABMI-322-SW-2017-09-28","ABMI-322-SW",322,,"SW","ABMI",2018,"Fox Lake",57.92,-113.57,2017-9-28 0:00:00,1899-12-30 13:43:41,2018-7-4 0:00:00,1899-12-30 11:20:10,"RECONYX_PC900",368,"Yes","None","None","None"
"ABMI-349-NE-2017-09-27","ABMI-349-NE",349,,"NE","ABMI",2018,"Fox Lake",57.85,-114.34,2017-9-27 0:00:00,1899-12-30 15:14:17,2018-7-3 0:00:00,1899-12-30 10:40:44,"RECONYX_PC900",663,"Yes","None","None","None"
"ABMI-349-NW-2017-09-27","ABMI-349-NW",349,,"NW","ABMI",2018,"Fox Lake",57.85,-114.34,2017-9-27 0:00:00,1899-12-30 15:11:02,2018-7-3 0:00:00,1899-12-30 9:47:05,"RECONYX_PC900",918,"No","None","None","None"
"ABMI-349-SE-2017-09-27","ABMI-349-SE",349,,"SE","ABMI",2018,"Fox Lake",57.85,-114.34,2017-9-27 0:00:00,1899-12-30 15:53:54,2018-5-11 0:00:00,1899-12-30 3:00:00,"RECONYX_PC900",144,"No","None","None","None"
"ABMI-349-SW-2017-09-27","ABMI-349-SW",349,,"SW","ABMI",2018,"Fox Lake",57.85,-114.34,2017-9-27 0:00:00,1899-12-30 15:56:23,2018-7-3 0:00:00,1899-12-30 8:33:39,"RECONYX_PC900",556,"Yes","None","None","None"
